company_id,company_name,industry,size,contract_value,date,quarter,year,deal_stage,renewal_probability,upsell_opportunity,active_users,feature_adoption_rate,custom_integrations,pending_feature_requests,ticket_volume,avg_resolution_time_hours,csat_score,sla_compliance_rate,health_score
COMP0598,Company 0598,Technology,Medium,38146,2025-04-22,Q2,2025,At Risk,77,0,78,0.54,0,6,21,45.4,3.6,0.85,70.7
COMP0599,Company 0599,Finance,Enterprise,83297,2025-04-24,Q2,2025,At Risk,81,10000,13,0.79,2,2,23,10.2,4.9,0.85,84.6
COMP0600,Company 0600,Manufacturing,Enterprise,88286,2025-04-26,Q2,2025,At Risk,93,20000,89,0.44,3,6,18,38.9,4.6,0.95,78.5
COMP0601,Company 0601,Finance,Medium,15848,2025-04-29,Q2,2025,Live,69,10000,17,0.73,5,5,32,36.0,4.7,0.96,80.6
COMP0602,Company 0602,Retail,Small,74400,2025-05-01,Q2,2025,At Risk,85,0,99,0.81,2,5,13,41.8,4.8,0.85,86.0
COMP0603,Company 0603,Technology,Medium,39560,2025-05-04,Q2,2025,Live,69,0,92,0.78,5,4,22,17.9,4.5,0.92,80.5
COMP0604,Company 0604,Healthcare,Medium,52578,2025-05-06,Q2,2025,Stable,61,15000,59,0.63,3,9,47,5.4,4.5,0.87,72.6
COMP0605,Company 0605,Retail,Medium,75581,2025-05-08,Q2,2025,At Risk,99,20000,90,0.9,5,8,25,26.5,4.2,0.91,91.7
COMP0606,Company 0606,Finance,Small,83553,2025-05-10,Q2,2025,Stable,86,10000,7,0.7,2,10,5,44.7,4.0,0.84,79.6
COMP0607,Company 0607,Healthcare,Medium,21843,2025-05-13,Q2,2025,At Risk,79,20000,27,0.62,5,1,16,43.7,4.7,0.86,78.3
COMP0608,Company 0608,Finance,Enterprise,74090,2025-05-13,Q2,2025,Implementation,61,20000,95,0.51,2,6,49,35.1,3.6,0.96,67.2
COMP0609,Company 0609,Finance,Medium,54968,2025-05-14,Q2,2025,At Risk,78,5000,96,0.83,4,1,29,47.3,4.7,0.91,85.3
COMP0610,Company 0610,Technology,Enterprise,30391,2025-05-14,Q2,2025,At Risk,91,5000,70,0.46,1,5,45,30.1,3.8,0.92,74.7
COMP0611,Company 0611,Manufacturing,Small,11898,2025-05-15,Q2,2025,Stable,80,10000,43,0.79,0,5,14,20.9,4.2,0.97,83.9
COMP0612,Company 0612,Technology,Medium,29047,2025-05-18,Q2,2025,At Risk,92,0,32,0.8,3,7,26,40.7,4.8,0.95,89.8
COMP0613,Company 0613,Healthcare,Medium,91875,2025-05-19,Q2,2025,Implementation,84,20000,89,0.54,0,10,10,43.8,3.8,0.87,74.0
COMP0614,Company 0614,Retail,Enterprise,15613,2025-05-21,Q2,2025,Stable,95,10000,43,0.54,0,7,16,40.1,3.9,0.85,77.3
COMP0615,Company 0615,Healthcare,Enterprise,90608,2025-05-22,Q2,2025,Implementation,74,0,98,0.71,4,9,13,11.5,4.1,0.95,78.9
COMP0616,Company 0616,Technology,Enterprise,90211,2025-05-25,Q2,2025,At Risk,88,15000,60,0.88,2,8,47,3.6,4.3,0.85,87.0
COMP0617,Company 0617,Retail,Small,43745,2025-05-28,Q2,2025,Implementation,88,0,27,0.74,5,4,43,8.1,4.6,0.94,85.8
COMP0618,Company 0618,Technology,Medium,93247,2025-05-30,Q2,2025,Live,83,5000,49,0.69,0,3,39,30.5,4.0,0.83,78.2
COMP0619,Company 0619,Finance,Small,64539,2025-06-02,Q2,2025,Stable,75,20000,66,0.49,5,2,24,12.4,4.1,0.85,70.6
COMP0620,Company 0620,Manufacturing,Enterprise,79772,2025-06-05,Q2,2025,Implementation,62,5000,95,0.81,4,8,19,2.9,4.0,1.0,78.9
COMP0621,Company 0621,Technology,Enterprise,55746,2025-06-05,Q2,2025,Implementation,66,0,71,0.53,2,5,37,18.7,3.8,0.82,67.3
COMP0622,Company 0622,Technology,Medium,37308,2025-06-05,Q2,2025,Live,93,15000,64,0.66,1,9,41,27.8,3.5,0.93,80.3
COMP0623,Company 0623,Technology,Medium,48567,2025-06-08,Q2,2025,Stable,78,0,77,0.84,3,7,14,30.7,4.7,0.85,84.4
COMP0624,Company 0624,Healthcare,Enterprise,58594,2025-06-09,Q2,2025,At Risk,92,0,63,0.79,1,4,16,46.0,4.3,0.81,84.7
COMP0625,Company 0625,Finance,Small,29891,2025-06-10,Q2,2025,At Risk,69,20000,43,0.41,1,0,43,32.4,5.0,0.91,71.2
COMP0626,Company 0626,Manufacturing,Small,27237,2025-06-13,Q2,2025,Live,97,5000,18,0.85,3,8,36,15.4,4.9,0.81,90.4
COMP0627,Company 0627,Healthcare,Enterprise,93631,2025-06-14,Q2,2025,Live,76,0,82,0.84,0,5,6,10.4,4.1,0.94,83.2
COMP0628,Company 0628,Healthcare,Enterprise,81528,2025-06-14,Q2,2025,At Risk,67,0,40,0.57,4,8,46,2.2,4.5,0.87,72.6
COMP0629,Company 0629,Technology,Enterprise,71554,2025-06-14,Q2,2025,Stable,73,0,38,0.4,2,10,12,25.0,4.7,0.84,69.5
COMP0630,Company 0630,Finance,Enterprise,64983,2025-06-16,Q2,2025,Implementation,76,5000,12,0.48,3,3,15,40.0,4.3,0.98,74.0
COMP0631,Company 0631,Technology,Enterprise,28378,2025-06-17,Q2,2025,Live,88,20000,54,0.42,5,6,27,3.2,3.9,0.83,71.2
COMP0632,Company 0632,Finance,Small,27761,2025-06-20,Q2,2025,Implementation,100,10000,57,0.58,2,7,26,18.6,3.8,0.88,80.2
COMP0633,Company 0633,Retail,Small,79379,2025-06-21,Q2,2025,Stable,79,0,98,0.58,0,5,9,8.0,4.3,0.93,76.9
COMP0634,Company 0634,Finance,Small,89125,2025-06-21,Q2,2025,At Risk,80,5000,53,0.88,5,3,8,43.7,4.4,0.88,85.6
COMP0635,Company 0635,Finance,Enterprise,92687,2025-06-21,Q2,2025,Live,74,10000,47,0.76,2,3,6,12.6,3.7,0.91,78.0
COMP0636,Company 0636,Retail,Medium,46263,2025-06-22,Q2,2025,Implementation,69,0,95,0.94,5,1,16,44.9,5.0,0.95,87.9
COMP0637,Company 0637,Healthcare,Medium,99867,2025-06-23,Q2,2025,At Risk,65,10000,93,0.6,1,8,41,13.7,4.1,0.92,72.3
COMP0638,Company 0638,Retail,Small,26917,2025-06-23,Q2,2025,Stable,93,10000,98,0.51,0,9,22,39.2,4.3,0.97,79.8
COMP0639,Company 0639,Finance,Medium,12115,2025-06-24,Q2,2025,Live,95,0,53,0.84,2,5,6,15.4,4.9,0.93,91.9
COMP0640,Company 0640,Retail,Enterprise,44398,2025-06-27,Q2,2025,Live,97,5000,50,0.56,2,6,35,17.6,4.1,0.81,78.5
COMP0641,Company 0641,Retail,Medium,29819,2025-06-30,Q2,2025,Stable,93,20000,19,0.61,0,7,12,33.3,3.6,0.83,77.2
COMP0642,Company 0642,Healthcare,Medium,53332,2025-06-30,Q2,2025,Implementation,76,5000,15,0.46,2,9,40,47.7,4.7,0.85,72.4
COMP0643,Company 0643,Retail,Small,71393,2025-07-02,Q3,2025,Live,100,0,62,0.91,4,6,26,16.5,4.2,0.99,93.9
COMP0644,Company 0644,Technology,Medium,89775,2025-07-04,Q3,2025,At Risk,96,15000,65,0.85,4,5,48,28.4,4.3,0.97,90.9
COMP0645,Company 0645,Healthcare,Small,50866,2025-07-05,Q3,2025,Live,97,10000,42,0.63,2,7,9,36.1,4.1,0.81,80.6
COMP0646,Company 0646,Healthcare,Enterprise,99689,2025-07-08,Q3,2025,Implementation,97,5000,95,0.73,1,3,25,11.0,4.8,0.89,88.0
COMP0647,Company 0647,Finance,Small,68376,2025-07-10,Q3,2025,Live,92,0,44,0.69,4,10,31,5.1,4.0,0.96,83.5
COMP0648,Company 0648,Manufacturing,Medium,30949,2025-07-11,Q3,2025,Stable,74,15000,32,0.49,0,6,45,30.1,3.6,0.88,68.9
COMP0649,Company 0649,Manufacturing,Medium,13311,2025-07-13,Q3,2025,Live,75,10000,86,0.58,1,4,26,9.0,4.7,0.98,78.3
COMP0650,Company 0650,Technology,Small,70213,2025-07-15,Q3,2025,At Risk,100,15000,9,0.85,2,8,17,46.2,4.9,0.91,93.3
COMP0651,Company 0651,Retail,Small,27883,2025-07-15,Q3,2025,Stable,82,0,40,0.78,3,6,13,17.7,4.7,0.95,85.8
COMP0652,Company 0652,Healthcare,Medium,34928,2025-07-17,Q3,2025,Implementation,92,10000,35,0.78,5,5,5,43.6,3.6,0.91,83.6
COMP0653,Company 0653,Finance,Medium,20653,2025-07-18,Q3,2025,Stable,93,5000,49,0.68,5,6,13,1.4,4.0,0.95,83.3
COMP0654,Company 0654,Finance,Enterprise,26839,2025-07-19,Q3,2025,Live,60,20000,24,0.43,5,1,43,36.3,3.5,1.0,64.9
COMP0655,Company 0655,Finance,Small,92782,2025-07-21,Q3,2025,Live,93,20000,88,0.86,0,2,24,18.0,4.6,0.86,89.3
COMP0656,Company 0656,Healthcare,Small,18918,2025-07-23,Q3,2025,Stable,71,15000,90,0.81,2,5,39,44.4,4.6,0.84,80.8
COMP0657,Company 0657,Healthcare,Small,73922,2025-07-26,Q3,2025,Live,78,10000,98,0.89,2,0,44,35.7,3.5,0.91,82.3
COMP0658,Company 0658,Healthcare,Medium,16535,2025-07-29,Q3,2025,At Risk,66,0,8,0.86,0,0,23,19.7,4.3,0.99,82.6
COMP0659,Company 0659,Technology,Small,40844,2025-07-30,Q3,2025,Stable,82,5000,45,0.78,0,9,24,10.4,4.8,0.87,84.6
COMP0660,Company 0660,Healthcare,Enterprise,61193,2025-08-01,Q3,2025,Live,67,0,74,0.82,0,1,43,22.5,4.3,0.92,80.3
COMP0661,Company 0661,Technology,Small,37971,2025-08-04,Q3,2025,At Risk,64,0,12,0.59,0,7,9,39.1,3.8,0.89,69.9
COMP0662,Company 0662,Finance,Enterprise,65210,2025-08-07,Q3,2025,Live,69,5000,67,0.89,1,5,22,25.8,4.3,0.94,83.4
COMP0663,Company 0663,Retail,Enterprise,69208,2025-08-10,Q3,2025,Live,97,0,8,0.92,5,9,46,46.5,4.8,0.99,95.7
COMP0664,Company 0664,Healthcare,Enterprise,14481,2025-08-13,Q3,2025,Implementation,68,20000,54,0.88,5,6,8,5.9,4.8,0.87,83.4
COMP0665,Company 0665,Retail,Enterprise,90367,2025-08-14,Q3,2025,Stable,60,15000,11,0.92,5,7,35,28.5,3.8,0.97,80.2
COMP0666,Company 0666,Healthcare,Medium,51788,2025-08-14,Q3,2025,Stable,77,0,47,0.63,1,7,48,44.4,4.6,0.92,78.8
COMP0667,Company 0667,Manufacturing,Medium,36400,2025-08-17,Q3,2025,At Risk,62,15000,18,0.54,5,1,5,30.9,3.5,0.93,67.4
COMP0668,Company 0668,Retail,Small,37384,2025-08-17,Q3,2025,Stable,86,0,94,0.83,5,10,10,41.5,3.7,0.91,83.7
COMP0669,Company 0669,Retail,Enterprise,75038,2025-08-17,Q3,2025,Live,90,5000,88,0.72,4,1,22,37.9,4.9,0.81,84.4
COMP0670,Company 0670,Manufacturing,Small,17992,2025-08-18,Q3,2025,At Risk,84,15000,18,0.71,4,10,33,7.5,3.9,0.96,81.3
COMP0671,Company 0671,Technology,Medium,17391,2025-08-19,Q3,2025,Live,73,0,91,0.42,1,9,32,41.4,3.5,0.8,64.5
COMP0672,Company 0672,Technology,Enterprise,69851,2025-08-22,Q3,2025,Implementation,63,5000,65,0.72,1,5,19,40.3,4.5,0.96,77.7
COMP0673,Company 0673,Finance,Medium,61090,2025-08-22,Q3,2025,Implementation,86,20000,47,0.65,0,2,41,16.3,4.0,0.95,80.3
COMP0674,Company 0674,Finance,Small,60913,2025-08-24,Q3,2025,At Risk,91,0,33,0.93,4,5,46,44.1,5.0,0.92,93.6
COMP0675,Company 0675,Technology,Small,44184,2025-08-24,Q3,2025,Stable,82,0,21,0.81,3,2,47,27.1,3.9,0.94,83.3
COMP0676,Company 0676,Finance,Enterprise,65557,2025-08-24,Q3,2025,Implementation,97,20000,17,0.91,0,10,38,9.8,4.9,0.85,93.0
COMP0677,Company 0677,Healthcare,Medium,46573,2025-08-27,Q3,2025,At Risk,93,10000,55,0.78,5,1,17,3.6,4.9,0.84,87.7
COMP0678,Company 0678,Technology,Enterprise,62817,2025-08-30,Q3,2025,Stable,66,5000,100,0.91,3,2,43,40.0,5.0,0.87,84.5
COMP0679,Company 0679,Healthcare,Medium,84239,2025-09-01,Q3,2025,Stable,81,0,53,0.66,0,6,31,23.5,4.0,0.92,78.5
COMP0680,Company 0680,Finance,Enterprise,49245,2025-09-02,Q3,2025,Stable,71,20000,86,0.5,5,1,15,46.6,4.0,0.98,71.9
COMP0681,Company 0681,Retail,Enterprise,12409,2025-09-02,Q3,2025,Live,72,10000,97,0.8,5,0,6,39.7,3.7,0.98,80.0
COMP0682,Company 0682,Manufacturing,Enterprise,48862,2025-09-03,Q3,2025,Implementation,95,20000,95,0.86,2,0,30,37.7,4.5,0.99,92.1
COMP0683,Company 0683,Finance,Enterprise,11841,2025-09-05,Q3,2025,At Risk,85,5000,40,0.93,5,2,10,4.0,4.3,0.86,87.8
COMP0684,Company 0684,Retail,Enterprise,75721,2025-09-05,Q3,2025,Implementation,90,20000,94,0.85,5,0,43,28.6,3.8,0.92,86.1
COMP0685,Company 0685,Finance,Enterprise,43616,2025-09-07,Q3,2025,Stable,91,5000,78,0.57,0,5,42,17.1,4.0,0.87,77.8
COMP0686,Company 0686,Manufacturing,Medium,37578,2025-09-07,Q3,2025,Implementation,90,20000,29,0.68,3,4,21,46.7,4.1,0.91,82.0
COMP0687,Company 0687,Finance,Medium,14728,2025-09-08,Q3,2025,Stable,96,15000,11,0.66,5,6,46,1.3,4.7,0.93,86.0
COMP0688,Company 0688,Technology,Small,41316,2025-09-09,Q3,2025,Stable,77,15000,52,0.66,5,4,44,10.4,3.8,0.88,75.7
COMP0689,Company 0689,Technology,Small,18304,2025-09-12,Q3,2025,Stable,77,20000,50,0.64,2,7,13,40.1,4.9,0.87,79.3
COMP0690,Company 0690,Retail,Medium,61228,2025-09-12,Q3,2025,Stable,100,20000,59,0.8,3,4,37,12.2,4.1,0.96,89.6
COMP0691,Company 0691,Technology,Medium,54841,2025-09-14,Q3,2025,Implementation,75,5000,34,0.93,0,0,46,13.5,3.5,0.94,83.2
COMP0692,Company 0692,Retail,Small,31104,2025-09-17,Q3,2025,Live,99,0,14,0.67,2,8,24,3.6,4.2,0.96,85.8
COMP0693,Company 0693,Retail,Small,95716,2025-09-20,Q3,2025,Stable,85,0,45,0.42,5,3,34,15.2,3.8,0.89,71.1
COMP0694,Company 0694,Technology,Medium,69708,2025-09-22,Q3,2025,At Risk,98,0,64,0.83,1,0,16,31.1,3.7,0.97,88.5
COMP0695,Company 0695,Manufacturing,Medium,71063,2025-09-24,Q3,2025,Implementation,92,0,22,0.45,2,8,7,21.0,4.8,0.81,76.5
COMP0696,Company 0696,Technology,Small,87588,2025-09-24,Q3,2025,Live,96,15000,99,0.6,4,3,8,25.0,4.0,0.81,79.0
COMP0697,Company 0697,Retail,Enterprise,23262,2025-09-27,Q3,2025,Stable,71,5000,64,0.84,3,3,38,23.8,4.5,0.95,83.5
COMP0698,Company 0698,Technology,Small,11710,2025-09-28,Q3,2025,Live,100,10000,12,0.85,4,9,18,14.8,4.8,0.94,93.5
COMP0699,Company 0699,Retail,Small,27660,2025-10-01,Q4,2025,Implementation,73,5000,62,0.57,3,5,42,38.7,3.8,0.96,73.4
COMP0700,Company 0700,Manufacturing,Medium,31674,2025-10-03,Q4,2025,Implementation,78,20000,7,0.65,4,7,8,31.4,3.9,0.81,74.7
COMP0701,Company 0701,Manufacturing,Medium,69199,2025-10-03,Q4,2025,Live,92,20000,29,0.7,4,2,49,22.8,3.8,0.87,81.2
COMP0702,Company 0702,Finance,Medium,15346,2025-10-05,Q4,2025,Live,75,0,30,0.54,0,6,47,29.6,4.5,1.0,76.7
COMP0703,Company 0703,Finance,Medium,29293,2025-10-06,Q4,2025,Live,80,5000,42,0.88,4,6,44,12.8,4.3,0.97,87.0
COMP0704,Company 0704,Retail,Medium,63703,2025-10-07,Q4,2025,Stable,63,10000,96,0.84,0,10,48,27.6,4.1,0.93,79.1
COMP0705,Company 0705,Manufacturing,Enterprise,10774,2025-10-08,Q4,2025,At Risk,80,20000,52,0.6,3,2,14,41.7,3.8,0.96,76.4
COMP0706,Company 0706,Manufacturing,Medium,71900,2025-10-09,Q4,2025,Stable,100,0,15,0.66,4,5,49,36.5,4.6,0.99,88.0
COMP0707,Company 0707,Technology,Enterprise,99986,2025-10-09,Q4,2025,Stable,75,10000,26,0.94,5,5,26,15.5,5.0,0.88,88.3
COMP0708,Company 0708,Technology,Medium,36881,2025-10-09,Q4,2025,Implementation,93,15000,50,0.42,4,9,16,26.5,4.5,0.99,78.3
COMP0709,Company 0709,Healthcare,Medium,99167,2025-10-10,Q4,2025,At Risk,94,20000,32,0.74,1,7,11,16.0,4.2,0.9,85.2
COMP0710,Company 0710,Technology,Enterprise,79241,2025-10-12,Q4,2025,Implementation,63,0,99,0.55,1,3,11,45.6,4.4,0.9,71.0
COMP0711,Company 0711,Healthcare,Medium,46458,2025-10-13,Q4,2025,Live,100,15000,33,0.48,4,7,14,39.6,4.6,0.87,80.2
COMP0712,Company 0712,Retail,Small,95336,2025-10-13,Q4,2025,Stable,61,0,97,0.8,3,0,13,7.1,4.0,0.9,76.3
COMP0713,Company 0713,Healthcare,Medium,88148,2025-10-14,Q4,2025,At Risk,93,10000,99,0.71,0,0,40,27.0,4.8,0.89,86.2
COMP0714,Company 0714,Technology,Small,40752,2025-10-15,Q4,2025,Live,76,15000,86,0.51,3,2,31,27.9,4.3,0.8,71.3
COMP0715,Company 0715,Finance,Enterprise,92007,2025-10-16,Q4,2025,Implementation,93,5000,7,0.44,0,6,38,23.3,4.7,0.93,78.5
COMP0716,Company 0716,Healthcare,Small,98885,2025-10-18,Q4,2025,Live,98,15000,84,0.55,2,7,9,35.1,4.8,0.9,83.1
COMP0717,Company 0717,Technology,Enterprise,59974,2025-10-18,Q4,2025,Live,61,0,38,0.67,5,1,6,44.5,4.9,0.89,75.8
COMP0718,Company 0718,Finance,Small,75987,2025-10-19,Q4,2025,At Risk,92,10000,8,0.64,2,4,29,17.4,3.7,0.8,77.6
COMP0719,Company 0719,Finance,Small,99612,2025-10-22,Q4,2025,Stable,85,10000,73,0.66,1,8,46,9.8,4.6,0.89,81.5
COMP0720,Company 0720,Manufacturing,Enterprise,72468,2025-10-23,Q4,2025,Live,64,0,19,0.6,0,6,7,15.1,4.0,0.88,70.8
COMP0721,Company 0721,Manufacturing,Medium,85735,2025-10-24,Q4,2025,Stable,95,15000,68,0.63,5,5,36,26.1,4.9,0.97,86.4
COMP0722,Company 0722,Healthcare,Enterprise,23490,2025-10-26,Q4,2025,Implementation,80,0,55,0.89,3,8,16,24.3,3.5,0.81,80.9
COMP0723,Company 0723,Retail,Enterprise,22361,2025-10-27,Q4,2025,Stable,66,10000,84,0.87,1,0,23,8.7,4.7,0.95,83.7
COMP0724,Company 0724,Retail,Small,76821,2025-10-27,Q4,2025,Live,63,5000,50,0.58,4,8,35,43.6,5.0,0.95,75.3
COMP0725,Company 0725,Manufacturing,Enterprise,13657,2025-10-29,Q4,2025,Live,83,15000,50,0.4,0,1,45,7.1,3.7,0.93,70.3
COMP0726,Company 0726,Healthcare,Small,73023,2025-10-29,Q4,2025,Stable,62,5000,88,0.92,0,9,23,17.3,4.5,0.97,83.6
COMP0727,Company 0727,Technology,Enterprise,33115,2025-11-01,Q4,2025,At Risk,94,5000,29,0.86,1,7,8,15.5,3.9,0.9,87.6
COMP0728,Company 0728,Retail,Medium,10762,2025-11-01,Q4,2025,Live,100,0,21,0.92,2,5,33,20.2,4.2,0.92,92.8
COMP0729,Company 0729,Technology,Medium,21008,2025-11-02,Q4,2025,Stable,71,15000,41,0.68,2,2,35,22.1,3.5,0.91,73.9
COMP0730,Company 0730,Manufacturing,Medium,38264,2025-11-05,Q4,2025,Live,80,20000,83,0.64,2,1,47,1.3,3.9,0.91,77.0
COMP0731,Company 0731,Technology,Medium,84764,2025-11-08,Q4,2025,At Risk,61,15000,87,0.43,0,10,20,18.5,4.7,0.85,67.0
COMP0732,Company 0732,Technology,Medium,13331,2025-11-11,Q4,2025,Stable,99,0,91,0.86,0,9,43,40.4,3.9,0.96,90.3
COMP0733,Company 0733,Healthcare,Small,38448,2025-11-11,Q4,2025,Live,91,15000,51,0.62,1,3,25,11.5,3.9,0.97,80.9
COMP0734,Company 0734,Healthcare,Small,37919,2025-11-13,Q4,2025,Live,81,10000,11,0.8,3,9,17,14.5,4.6,0.82,83.1
COMP0735,Company 0735,Manufacturing,Small,31269,2025-11-13,Q4,2025,Implementation,63,10000,6,0.87,5,1,32,28.9,4.7,0.95,82.8
COMP0736,Company 0736,Healthcare,Small,71926,2025-11-14,Q4,2025,Implementation,80,10000,85,0.88,4,7,7,28.4,3.6,0.8,80.8
COMP0737,Company 0737,Healthcare,Small,62110,2025-11-14,Q4,2025,Live,82,5000,30,0.73,4,1,24,7.5,3.9,0.88,79.7
COMP0738,Company 0738,Finance,Enterprise,91520,2025-11-17,Q4,2025,At Risk,75,10000,90,0.83,5,3,29,9.9,4.5,0.88,83.0
COMP0739,Company 0739,Technology,Small,52826,2025-11-18,Q4,2025,Live,82,20000,38,0.7,0,3,27,35.9,3.9,0.82,77.6
COMP0740,Company 0740,Healthcare,Small,88887,2025-11-20,Q4,2025,Implementation,86,5000,52,0.64,0,2,11,22.7,4.2,0.89,79.6
COMP0741,Company 0741,Finance,Small,52949,2025-11-23,Q4,2025,Implementation,89,10000,100,0.86,4,2,15,18.4,4.5,0.9,88.5
COMP0742,Company 0742,Technology,Enterprise,96769,2025-11-24,Q4,2025,Live,66,15000,73,0.88,3,3,43,47.6,4.0,0.95,81.2
COMP0743,Company 0743,Retail,Enterprise,90303,2025-11-25,Q4,2025,Implementation,67,5000,22,0.65,5,8,30,8.8,3.7,0.82,70.8
COMP0744,Company 0744,Technology,Small,11895,2025-11-26,Q4,2025,At Risk,74,0,78,0.89,0,3,14,9.6,4.6,0.85,84.3
COMP0745,Company 0745,Retail,Enterprise,59174,2025-11-28,Q4,2025,Stable,79,0,16,0.53,4,4,40,34.7,4.4,0.84,74.0
COMP0746,Company 0746,Manufacturing,Enterprise,90805,2025-12-01,Q4,2025,Live,73,0,7,0.79,3,3,23,18.5,4.5,0.86,80.8
COMP0747,Company 0747,Technology,Medium,19393,2025-12-04,Q4,2025,Implementation,80,0,99,0.62,2,0,17,32.0,4.5,0.84,77.4
COMP0748,Company 0748,Retail,Small,78290,2025-12-06,Q4,2025,Stable,82,10000,64,0.53,5,4,46,46.2,4.0,0.92,74.9
COMP0749,Company 0749,Finance,Medium,76446,2025-12-06,Q4,2025,Implementation,77,10000,92,0.94,4,3,37,17.0,3.9,0.97,86.3
